Date,Close,High,Low,Open,Volume
2024-12-02,173.90342712402344,174.17071628367577,171.84422503303156,173.98262894746964,807900
2024-12-03,173.57672119140625,174.16081763112837,172.1016155884883,173.5173236017671,622900
2024-12-04,170.6364288330078,173.54703173150745,170.11172995470181,173.11142924245257,1265500
2024-12-05,171.87391662597656,173.39851012136748,169.54741036662404,170.28001587314841,651000
2024-12-06,171.27992248535156,172.57683538599488,170.3691241496092,172.48772389075424,574500
2024-12-09,173.05203247070312,173.4381319321603,170.5077247867441,171.38882433243887,530100
2024-12-10,175.49732971191406,176.4873298556619,171.15122968510926,173.46782639599036,691000
2024-12-11,177.0615234375,177.22982164128993,174.24001711782685,175.62601121151033,780100
2024-12-12,178.74452209472656,179.56622399515294,177.0516152673512,177.32881408843446,671700
2024-12-13,178.0020294189453,179.92263212076293,177.17043292110782,178.45742102700723,530500
2024-12-16,176.2992401123047,179.21973772551854,176.0220412605816,177.94264409480897,537700
2024-12-17,175.89332580566406,177.80403396090415,175.46763298979923,176.15072040784722,385900
2024-12-18,174.73501586914062,177.63570888160012,174.24991038685175,176.55661240908668,1126400
2024-12-19,174.23011779785156,176.6259161550617,174.18061477309965,174.93300938824098,778000
2024-12-20,174.97262573242188,176.61601444231732,173.21042673652943,173.70542679394197,1030500
2024-12-23,173.8836212158203,174.83402798181217,172.50752164738626,173.72521757045448,294900
2024-12-24,175.27951049804688,175.69530870303922,173.28960074519557,173.65591103303788,142700
2024-12-26,175.7349090576172,175.98240907803273,173.94301132680107,175.0122132277405,348800
2024-12-27,175.1112060546875,176.22000122843255,173.61629637629773,174.97260665796938,303200
2024-12-30,173.3292236328125,174.4479286076284,171.89372647334088,174.4479286076284,275800
2024-12-31,173.54701232910156,174.70531057848052,172.844105644674,173.99250933175472,268400
2025-01-02,171.2403106689453,175.01220846033775,170.70570217993733,174.09151566044915,416800
2025-01-03,171.9630126953125,172.51741032898948,170.95320837328515,171.7650156984568,378300
2025-01-06,167.9337158203125,172.12141186453783,167.5773151927485,171.6066076011227,516900
2025-01-07,169.62661743164062,172.5273256469537,167.59711415846166,167.69612021323258,546000
2025-01-08,171.7155303955078,171.83434069084572,168.97322563210452,169.9830300583541,550300
2025-01-10,170.28001403808594,170.64630923429937,168.99301091074364,170.42850800784748,679700
2025-01-13,171.51751708984375,172.72531841868403,169.06232107494665,169.9929235846632,736400
2025-01-14,170.64630126953125,171.27000612582373,167.79511143976939,170.96310853183908,795700
2025-01-15,170.25030517578125,172.88370886263485,169.54739851267314,172.2995973683106,697000
2025-01-16,170.77500915527344,171.89371404923176,170.082012139362,170.25031033564036,774900
2025-01-17,171.42843627929688,172.60653892069487,170.72552949867818,172.12143339005922,391400
2025-01-21,173.0025177001953,173.8638129543316,171.47792419093994,171.47792419093994,384000
2025-01-22,171.80462646484375,173.03223213967024,170.54733709899367,172.8045363255232,535200
2025-01-23,172.37881469726562,172.44812195609498,170.3988144729232,171.52741399655025,491900
2025-01-24,172.14122009277344,172.9926207724906,171.5868224606232,171.74521099395005,429200
2025-01-27,175.8240203857422,176.63581259674143,171.96301100705048,172.8441104746802,526700
2025-01-28,173.3985137939453,175.60622492296767,173.32922164124307,174.99241458053228,470200
2025-01-29,171.18092346191406,174.13111957404612,170.8344173792805,172.7847188137773,418000
2025-01-30,172.59661865234375,173.88362183970335,171.4680191109183,171.56702516617796,424700
2025-01-31,172.34910583496094,173.28960286534573,171.33931665599724,171.63630458733832,753100
2025-02-03,173.03221130371094,173.71531377009924,170.28001231319158,171.85410880152847,655200
2025-02-04,172.33921813964844,173.48762187393308,170.75521194710396,172.3986157282834,1013900
2025-02-05,171.05221557617188,177.74461079463737,170.33941429773145,172.42831510695495,1385400
2025-02-06,172.1313018798828,172.82431399187422,168.90390719223285,171.83431395325994,772200
2025-02-07,172.07191467285156,173.23021297514734,169.95331506668447,172.863917772752,464800
2025-02-10,171.9234161376953,173.0025125907413,171.34921428316204,172.26001253670378,454900
2025-02-11,169.2603302001953,172.20063191232,167.36942625082418,172.1214300860098,532900
2025-02-12,168.4881134033203,168.90391161768844,167.3991072898308,168.55740555261391,378300
2025-02-13,168.76531982421875,169.99292539786268,168.4089191806578,168.82471741377844,508500
2025-02-14,164.80532836914062,169.53752794053187,164.58752712474993,168.46832595157852,615100
2025-02-18,166.12200927734375,167.01300326841783,163.81530737772994,164.56770196783245,883700
2025-02-19,165.68641662597656,166.24081426259414,162.56792236690143,166.00320880138548,495800
2025-02-20,167.0130157470703,167.20111818520076,164.60732272770392,165.14191614105104,370000
2025-02-21,169.41871643066406,170.27011709319032,166.81501141845658,167.0625114353979,709300
2025-02-24,170.88392639160156,173.24013158115065,168.577224230763,169.60683284560943,722300
2025-02-25,172.3095245361328,174.586527841684,171.0126267911919,171.73532265169274,632900
2025-02-26,170.04241943359375,172.9134289172523,169.8444224258733,172.26002519619175,521900
2025-02-27,170.1513214111328,171.13142700054235,169.3791225005205,169.3791225005205,415200
