Date,Close,High,Low,Open,Volume
2024-12-02,368.5015869140625,375.0059609860407,368.2045959479637,374.085228565709,1131000
2024-12-03,370.0163269042969,371.689446625577,364.93756954312124,368.57092041461215,1303400
2024-12-04,373.7486267089844,374.68914845105786,371.27360129585685,371.5211038371696,1479600
2024-12-05,367.34326171875,374.0456499098975,366.3037631246974,373.74862873108765,1625000
2024-12-06,367.5115966796875,369.5510153247646,365.56127532927326,368.0263911197555,1479100
2024-12-09,360.423095703125,369.27378893262915,354.7503266212296,367.72937550317187,2338200
2024-12-10,354.9087829589844,360.3835387122532,354.3741991498692,359.90835310415076,1891000
2024-12-11,358.2945861816406,361.3537139979056,349.8002819581323,360.76961161998247,2440700
2024-12-12,355.0572814941406,359.433109768264,354.50284797260264,358.31439338030094,1223500
2024-12-13,352.45355224609375,357.2154990434253,352.33475585232725,356.1660906148688,1165000
2024-12-16,351.60211181640625,353.92864179804087,350.0082099176838,352.1961239710575,1506200
2024-12-17,343.6127014160156,348.03804789003044,341.22680359830895,347.8697630876419,2562500
2024-12-18,331.7721862792969,346.0976339112056,331.37618827419846,345.513531566461,2491600
2024-12-19,332.28704833984375,336.70248550928,330.9901071419075,336.5044713780508,2667800
2024-12-20,334.74224853515625,338.59340276755046,328.80218725450106,329.9506027276201,4862500
2024-12-23,334.3363342285156,335.138240068812,330.86141899146895,333.7621416094653,1704600
2024-12-24,338.1280822753906,338.27657775850355,333.8314417586174,335.2966374756154,507500
2024-12-26,336.7618713378906,338.4151714433467,335.3659533383221,337.4449807890138,1196500
2024-12-27,331.287109375,335.46495351798205,327.9705692494038,333.45523407317745,1601700
2024-12-30,329.0596008300781,330.73272051417905,324.2679550043106,325.85197739438837,1400300
2024-12-31,328.5546875,330.64362477877006,327.9507957667584,328.9308962183472,1134600
2025-01-02,328.6437683105469,334.5343409203402,326.9409496058202,331.3365971874934,1598400
2025-01-03,339.1576843261719,340.01901858724165,330.31690040510426,330.61392159562575,2570600
