Date,Close,High,Low,Open,Volume
2024-12-02,590.5991821289062,598.912329094136,588.0007274407167,597.0107332611019,342700
2024-12-03,586.14892578125,592.4210804772731,583.2019810686193,592.4210804772731,534700
2024-12-04,579.8667602539062,585.2429271537569,577.7262347298637,583.2517632301826,351000
2024-12-05,579.8170776367188,583.8292419281842,570.9265367167918,577.4376218182626,450400
2024-12-06,578.6123657226562,582.8137535513556,574.4209434368895,582.7838569225577,397400
2024-12-09,572.1609497070312,585.581374734365,568.1387598031605,579.0403941351633,360700
2024-12-10,560.9606323242188,567.0137872756248,552.5877545371962,566.4860997024881,421000
2024-12-11,557.7052001953125,567.4121261351888,557.3169085739945,567.4121261351888,430400
2024-12-12,554.3600463867188,558.3523404322679,552.5381140827965,556.5901406252523,281000
2024-12-13,548.486083984375,556.2217764939575,544.5834190922433,554.6786363626117,297300
2024-12-16,544.882080078125,552.1597829173936,544.0955920818601,549.3323637358898,337300
2024-12-17,542.3731689453125,548.2769626719971,540.0634115079173,540.0634115079173,524500
2024-12-18,533.2736206054688,556.01268216624,532.6364334658246,544.0557311990395,724500
2024-12-19,523.447265625,539.2670203862084,522.4018557167956,534.7271680465284,510400
2024-12-20,531.3322143554688,538.2515221162786,521.7347883101199,521.7347883101199,977400
2024-12-23,529.4306640625,531.8399556653418,525.8465321396162,529.1319408281291,268700
2024-12-24,530.8244018554688,531.0533662698122,526.9715043884142,530.2171114210345,112100
2024-12-26,529.689453125,532.9649569663409,527.6982890207951,529.2613601344567,526100
2024-12-27,526.5036010742188,531.7502767886184,524.2236794499496,525.5179238709333,249300
2024-12-30,517.9515380859375,522.8796811636424,515.7314096598142,519.803306031462,250400
2024-12-31,514.2181396484375,520.6296906160102,512.4161385306286,520.3907606414621,267800
2025-01-02,508.30438232421875,521.4660089678384,505.4570321703997,517.4438184906182,414700
2025-01-03,514.3873291015625,517.0853781665952,508.8618612172246,508.9813261946317,332400
2025-01-06,515.084228515625,524.8011180683197,513.6406225352903,516.0101124370949,366400
2025-01-07,506.4028015136719,513.5809395566348,503.58531769250226,511.5101726525592,479600
2025-01-08,514.96484375,519.6639621175966,505.49684821009464,508.6628223945116,378000
2025-01-10,506.4625244140625,510.43491736179783,503.2169476665315,509.53886923135605,356800
2025-01-13,510.9327392578125,511.0322731603202,503.7844367814715,503.7844367814715,475800
2025-01-14,515.3928833007812,517.7026408363731,511.47028778382395,513.570951223497,285400
2025-01-15,528.9427490234375,530.0179946183484,525.0798859282982,527.3796779616746,320200
2025-01-16,528.8829956054688,530.7447290461774,523.7756551886148,528.813297575033,200700
2025-01-17,540.1629638671875,542.2337914276419,531.5412505418237,532.098774027465,371400
2025-01-21,550.198486328125,557.6454207204677,547.1121454710075,553.3843610854209,460100
2025-01-22,547.2515258789062,551.9905060894762,538.5601141555867,546.6542009639206,366600
2025-01-23,546.3455200195312,552.2293825412274,544.0855295734157,549.1729386971435,327600
2025-01-24,546.136474609375,548.1077075789884,543.9461819956354,546.3754045735094,293700
2025-01-27,543.6276245117188,545.7781158625714,539.2570653026177,541.9252180215947,318500
2025-01-28,539.7747192382812,554.3699865581168,538.6497066267677,546.5645963149751,343300
2025-01-29,537.4550170898438,542.8111923801926,536.8277955645505,539.7249124664503,309300
2025-01-30,543.9163818359375,545.4495563834416,537.7835621149037,539.9141223774614,340800
2025-01-31,541.7161254882812,545.8676858163586,539.5955307614879,543.1597316813132,391000
2025-02-03,533.5822143554688,537.9826700227848,525.4483259831264,533.6618779341844,395000
2025-02-04,534.9262084960938,539.0578981953611,534.050091455119,537.3952932322518,408900
2025-02-05,537.5745239257812,539.0877673728413,533.6817639488482,538.9384665195535,463800
2025-02-06,543.0302734375,545.7681240631764,537.7238041195748,539.008143848452,390800
2025-02-07,536.220458984375,544.7128028983243,535.2448080364202,543.0302668309401,328500
2025-02-10,528.6241455078125,539.6950732549078,527.6086931880947,539.6950732549078,443700
2025-02-11,526.662841796875,531.0334610601567,521.037779577344,524.7314104190226,623100
2025-02-12,514.8552856445312,524.6517784117627,480.5873401302548,499.21467068319924,1329000
2025-02-13,529.3111572265625,529.7591813286234,516.0301259238865,520.5600123658141,665100
2025-02-14,525.050048828125,533.0147049617195,523.1086517424606,533.0147049617195,687800
2025-02-18,531.630859375,537.3654218156996,526.8122761890698,530.3465803813982,614100
2025-02-19,518.6484985351562,528.1363641925311,514.7159371523607,525.0003170889154,406200
2025-02-20,503.8043518066406,517.583203807032,497.8905919671222,514.4769926555178,566200
2025-02-21,487.6759338378906,508.9714496113461,485.44583964896475,508.9714496113461,730700
