Date,Close,High,Low,Open,Volume
2024-12-02,194.2742156982422,195.10868916812552,193.09203737000854,194.1649383277719,1093100
2024-12-03,193.0522918701172,194.61196131689977,192.04893802622428,194.16492307589652,1717900
2024-12-04,193.7178955078125,194.22453685440124,192.16815476910426,192.68474006816172,890900
2024-12-05,192.6847381591797,194.86032638483417,192.4562394731606,193.7178935885947,1390700
2024-12-06,190.5557403564453,194.37601955886507,190.15780188012525,192.72454603941515,995700
2024-12-09,188.91421508789062,191.62023908756868,188.53616292928916,190.41645021329393,1027900
2024-12-10,187.63084411621094,189.84938052762573,186.6658274569093,189.03358698867856,1044300
2024-12-11,187.69053649902344,189.98866367313508,187.28263972273746,189.44148692206593,662600
2024-12-12,187.48159790039062,188.944045139637,187.28262868819186,188.04867609455374,774300
2024-12-13,186.4171142578125,188.6257075464674,186.2380313309704,187.82981547463504,827100
2024-12-16,188.40684509277344,190.07820485442713,188.0984405067811,189.48129715971336,1122400
2024-12-17,185.7505645751953,189.46139306504287,185.36256926585875,188.80478094758743,1217200
2024-12-18,179.8311309814453,186.79516038576415,179.70180932945166,186.3176311914028,962400
2024-12-19,181.1741943359375,182.10936639911256,180.10968544433814,181.42290966421263,1423200
2024-12-20,182.4177703857422,183.5021655702141,180.45789239085977,181.18413689656182,2334800
2024-12-23,181.1343994140625,182.18894993546908,180.8359379958358,181.6417731987831,915500
2024-12-24,183.10421752929688,183.10421752929688,180.21911077352675,180.83593507600344,348900
2024-12-26,182.77590942382812,183.38277539141626,181.86063889868137,182.56698188269408,594000
2024-12-27,181.512451171875,182.89530784801994,180.50764666832697,181.5422957980927,524000
2024-12-30,179.8112335205078,180.5772657775491,178.3388278937102,179.87092276854963,601800
2024-12-31,179.3336944580078,180.76629717472508,178.92581285758104,179.89082954369255,589400
2025-01-02,177.4136199951172,181.02497142363248,176.99578006476995,181.02497142363248,713800
2025-01-03,178.6472625732422,179.2441702839262,176.6575398435361,177.60265510407058,540500
2025-01-06,178.50796508789062,180.73645998112138,177.90111423638555,179.57247402102402,1730800
2025-01-07,177.7717742919922,179.6918493810095,177.0554729167165,178.83626802611792,480900
2025-01-08,177.53298950195312,177.65238317627495,175.35424090521207,176.44859436762297,645500
2025-01-10,175.24481201171875,176.79680839202393,174.45887826368684,175.334361065852,1430900
2025-01-13,175.593017578125,175.8019451282644,173.21529970368735,173.5933518513784,1007300
2025-01-14,178.22940063476562,179.54262487280243,176.11035633121224,176.985823976191,735000
2025-01-15,179.13473510742188,180.90558712421765,178.24930909902398,180.90558712421765,683200
2025-01-16,179.93060302734375,181.98995788379432,179.28394929869265,181.0647442246125,1698900
2025-01-17,179.80128479003906,183.55191627278592,179.15463099456306,183.55191627278592,2612900
2025-01-21,183.75088500976562,184.1388803220842,179.91071966049876,181.27369000818535,2766000
2025-01-22,187.73033142089844,188.02879285833674,184.04934750683756,185.23323492776925,1832800
2025-01-23,189.45143127441406,190.19757725414806,186.83495636147106,188.10837761912015,1487900
2025-01-24,187.01402282714844,189.7300051046219,186.52655050584195,189.2226161264409,1314200
2025-01-27,183.99960327148438,187.01403194141145,182.9748972975028,185.16358922696696,1177100
2025-01-28,181.95018005371094,183.5419641840256,180.7563495461642,182.98482911215052,1030000
2025-01-29,181.58209228515625,183.46237957179102,181.16425235261286,182.42771529850157,765000
2025-01-30,185.044189453125,185.97936144158726,182.00985965451164,182.51724859909905,1120300
2025-01-31,183.61160278320312,185.9395746286217,183.61160278320312,185.11385309178732,1117000
2025-02-03,183.18382263183594,184.0195025106774,179.14468803705623,179.68190647906025,2025700
2025-02-04,179.5724639892578,182.73611562503527,174.7374374818333,175.0955881557306,3000100
2025-02-05,179.3038330078125,181.51242612544118,177.77175341198682,181.36320301494362,2095300
2025-02-06,181.9601287841797,182.0198332147105,179.30385088977047,179.8808722752031,1226700
2025-02-07,183.5618438720703,185.44213102837446,181.9601166514869,183.98964210359875,1646800
2025-02-10,185.0143585205078,185.57147842369756,182.01983145067356,184.65620784268887,1226400
2025-02-11,184.36770629882812,185.17354153562644,181.9800300330927,184.29805872015223,1139600
2025-02-12,184.54678344726562,185.1934372632039,181.04486718740958,181.98998244931153,1394700
2025-02-13,183.48226928710938,185.26307958320342,182.79582771538423,184.62636893407657,855300
2025-02-14,182.5968475341797,184.04935180073088,181.7512244854852,183.16392579658037,1041800
2025-02-18,183.41262817382812,184.4074894645995,182.02977158687105,183.5121203750567,1104800
2025-02-19,187.88951110839844,187.92929888217174,182.21880457200393,182.85551521503106,1104200
2025-02-20,187.80990600585938,188.31727977962626,186.54642796485788,187.88949672769343,1036200
2025-02-21,185.2332305908203,188.2178145345653,183.51212476710015,187.43186559503357,1202700
2025-02-24,184.82533264160156,186.85485821154634,183.5618545295541,185.1536386949861,1087500
2025-02-25,185.98931884765625,186.92449090781244,183.8205284786803,184.42739448492767,1483200
2025-02-26,187.21299743652344,189.19277694439214,186.25793906255342,186.8847065569819,1180300
2025-02-27,186.36737060546875,189.2723638025003,185.97937530265514,187.73032573938707,851400
2025-02-28,188.32725524902344,189.05349977884183,184.9546759037722,187.06377709302095,2096800
2025-03-03,185.5913848876953,190.84425151661287,184.6462696565021,189.19277805893594,1108200
2025-03-04,182.38792419433594,183.97969316823549,180.81604151659027,183.16391479494246,1605900
2025-03-05,184.08912658691406,184.79548478281254,182.0795177091889,182.8654514496254,2119200
2025-03-06,183.1937713623047,183.89017128255907,180.24897503902656,182.81571918543244,1436900
2025-03-07,183.04454040527344,183.55191421540394,180.04005495731192,182.0496790816127,1773300
2025-03-10,178.44827270507812,182.44761952012942,177.66233893021848,180.22908299478098,1814000
2025-03-11,177.94088745117188,178.96559334537002,175.7720819876568,178.76662412734308,1238500
2025-03-12,176.2993621826172,180.71653321550534,175.7123825300351,179.980345633546,943500
2025-03-13,172.021484375,176.0506759887373,171.5339968352351,175.69252528573,1721300
2025-03-14,175.5496063232422,175.84860381282064,172.59952107778898,174.82205742446172,1336200
2025-03-17,178.03126525878906,179.28703646261502,174.77222152529208,174.77222152529208,688200
2025-03-18,175.48980712890625,178.01132571817328,175.03134229101963,177.1940669399191,895200
2025-03-19,176.4764862060547,177.3834244184205,174.7722112652428,175.76885936433573,1052200
2025-03-20,175.34030151367188,176.80537550897725,174.4134260349836,175.09113947647904,864200
2025-03-21,173.93504333496094,175.06124542876634,172.10119913962353,173.8553096562381,1422600
2025-03-24,178.2206268310547,178.59934278122222,175.88845863694397,175.97816852691858,1676500
2025-03-25,179.09767150878906,179.43652823372972,177.34357621999857,178.88838391123798,1166300
2025-03-26,176.3070526123047,179.73552470020294,175.38017712742496,178.2505286815061,933800
2025-03-27,174.9715576171875,176.90505758115683,174.08454131705818,176.2074068744784,1586500
2025-03-28,169.81887817382812,175.18085010317623,169.45012322368055,174.3037948621291,1101500
2025-03-31,171.56301879882812,171.7623453952766,166.3904122600919,168.43354409088897,1498800
2025-04-01,171.3138427734375,172.49985645585627,169.5996068100892,171.16435164020962,903200
2025-04-02,172.1410675048828,172.44006498762556,168.19433418949484,168.3039660929124,2488100
2025-04-03,160.94871520996094,166.95850233753984,160.48028936287355,166.3505463577654,1873000
2025-04-04,152.1483154296875,156.46380389162016,150.63340593176338,155.8857461199433,2753000
2025-04-07,152.81605529785156,156.10499707583543,144.53391200381895,148.94905579581592,3049700
2025-04-08,150.90249633789062,157.06177445406078,148.22151044696426,156.73287874771526,2260000
2025-04-09,160.46034240722656,161.82574542337647,147.8029147122845,149.158356722291,3174800
2025-04-10,156.89234924316406,158.93548098301304,152.95559210988074,157.2611041905612,1688900
2025-04-11,158.41722106933594,158.87568591163352,153.0153898984628,155.90566346259936,2007500
2025-04-14,160.81915283203125,162.18455598830752,159.05508127446097,160.42049963838176,1133500
2025-04-15,159.67300415039062,162.2244209387837,159.31421021404512,160.978610771979,758200
2025-04-16,157.98866271972656,160.45038476904128,156.90230472157495,157.77935992517823,1070100
2025-04-17,157.28103637695312,159.99192046260762,156.89234422094756,159.06504501661098,1698800
2025-04-21,154.7296142578125,155.8059960080014,153.21470491966045,155.477100317029,1075900
2025-04-22,159.1148681640625,159.30423374233374,155.02861994813384,155.02861994813384,1659200
2025-04-23,161.6463623046875,164.69610314297748,160.9586726631822,163.51008943749946,1755400
2025-04-24,166.679443359375,167.13789299561125,161.64636712173674,161.65632812856134,1253400
2025-04-25,166.13128662109375,167.43689329631215,165.16453667533088,166.33061321444146,711100
2025-04-28,165.73260498046875,167.88536851490923,164.51670829593576,166.43027081289074,955000
2025-04-29,167.23756408691406,168.32390693016336,165.18447131302452,165.62298372847224,948500
2025-04-30,169.0115966796875,169.2109232700195,164.29745514431997,166.17114334261353,1654600
2025-05-01,166.69937133789062,169.0913361264158,162.65298210628455,167.3571627953084,1861600
2025-05-02,169.4999542236328,170.167706643668,168.6926564665086,169.2707142049667,1160300
2025-05-05,169.69927978515625,170.52649955032965,168.433532413612,168.55312532166099,1476400
2025-05-06,167.2873992919922,169.5497796596424,167.18772839320093,168.38370314047594,777600
2025-05-07,169.1411590576172,169.87866893318116,167.92524713517324,168.6228977773189,840900
2025-05-08,170.99493408203125,173.13772156767484,169.8986150103357,170.08798059614168,1145000
2025-05-09,171.17431640625,172.6393903746355,170.37699486035447,171.62280502342762,1257900
2025-05-12,178.77874755859375,179.90494961143176,175.9283332804277,176.98477787169838,2214400
2025-05-13,179.89498901367188,181.71885693219033,179.37672772347008,179.37672772347008,1582700
2025-05-14,178.75881958007812,179.79532700407273,178.12096534816348,179.56610217900896,1254800
2025-05-15,179.60597229003906,180.14415560712848,178.19071851471406,178.61928513312367,1335200
2025-05-16,182.137451171875,182.26702029907264,179.5461598737866,180.25378675848532,1167600
2025-05-19,181.27037048339844,181.82849101446777,180.32354257428736,180.32354257428736,949400
2025-05-20,180.19398498535156,180.78200373234705,179.70562192679193,179.85512827091114,832800
2025-05-21,177.0844268798828,179.39665776856862,176.65587549710438,178.82856105263278,1270600
2025-05-22,177.94154357910156,179.16743168124634,175.26057298717492,176.40671220943324,788900
2025-05-23,177.04457092285156,177.9116499183293,174.79215165283617,175.53963774070132,1108500
2025-05-27,180.20394897460938,180.36341632791857,177.4033701155587,179.1076451378074,1178400
2025-05-28,178.3701171875,181.0411268783992,177.93158957672105,180.71224637795862,941800
2025-05-29,179.4365234375,179.9547847255614,178.0013628982928,179.14750216986872,1269900
2025-05-30,178.14089965820312,179.83519850831502,177.27380540775363,179.43653011510713,2078700
2025-06-02,175.72900390625,177.24389809990691,174.29382817950687,177.24389809990691,1220800
2025-06-03,177.11434936523438,177.29373873250188,175.0213821679169,175.6293381475077,2114800
2025-06-04,176.6160125732422,178.00135279319568,176.2472424432279,178.00135279319568,1106000
2025-06-05,176.33694458007812,177.991384109189,175.39013190756307,177.50303626325822,1112300
2025-06-06,177.75221252441406,178.74886072425346,177.29374766112429,178.0013745743739,1041000
2025-06-09,178.04122924804688,178.94818273649145,177.4631714820375,178.15086115552526,877200
2025-06-10,179.26708984375,179.43651819674315,177.47313542022565,178.21064528529666,1154900
2025-06-11,180.29364013671875,181.1208599072546,178.09105629177355,179.07772820486056,1843700
2025-06-12,179.3667755126953,179.79532693363115,177.83192878773536,178.31033086721726,1042200
2025-06-13,176.6711883544922,178.72782376857523,176.08213972218243,177.40997084272493,1261500
2025-06-16,178.3384552001953,178.88754533452834,177.230266269387,178.41832645683465,1450000
2025-06-17,175.2634735107422,177.84924250343755,174.78426122355123,177.53975091725414,967900
2025-06-18,177.46986389160156,178.6080026335536,175.0837653346194,175.2235362245474,1332700
2025-06-20,176.401611328125,179.5265074578657,175.94235543120556,179.29687189246405,2794300
2025-06-23,176.9906463623047,177.19031688003713,174.1852352183709,175.8924356639501,1461300
