Date,Close,High,Low,Open,Volume
2024-12-02,55.33500671386719,55.7042570057188,54.76228654237749,55.146612621198926,7134410
2024-12-03,54.02378845214844,55.847437724648486,52.89342384396675,55.09386512236953,7114697
2024-12-04,54.513607025146484,54.70200111334778,53.19485221091267,54.70200111334778,5517042
2024-12-05,54.34028625488281,55.63643502737965,54.212176294108666,54.52114245421943,4122600
2024-12-06,53.55657196044922,54.769826774367864,53.255139878039635,54.56636068921772,4975009
2024-12-09,53.30788803100586,54.106676555657685,53.23253191466429,53.48121014113173,4133846
2024-12-10,51.861026763916016,53.49628186339265,51.47670068419782,53.353103721773806,4366165
2024-12-11,52.67488479614258,53.0516691614982,52.117236633319976,52.524168768095244,3414398
2024-12-12,49.72840881347656,52.78038863202237,48.9748324227713,52.674888545831706,13066345
2024-12-13,49.07279968261719,49.93941027234776,48.75629941589181,49.90927010635642,10579502
2024-12-16,49.20844268798828,50.1880912395494,48.26647219549193,48.62818840822948,7134807
2024-12-17,48.711082458496094,49.74348105419723,48.65833241512873,49.133086608610455,5183646
2024-12-18,47.88214874267578,50.64023432228102,47.550576506529474,50.06751795017823,7343047
2024-12-19,44.92813491821289,46.95525399685579,44.769884792300225,46.66135601607826,17911965
2024-12-20,45.39535140991211,46.30717791457027,44.45338474054589,44.61916895755397,16844965
2024-12-23,46.390071868896484,46.42774992711779,45.22202924498411,45.22202924498411,5439118
2024-12-24,46.495574951171875,46.533253011822616,46.05850260190721,46.239358814301006,2000508
2024-12-26,46.50310516357422,46.872359254776335,46.32224896626421,46.352392933540976,2839158
2024-12-27,45.74199676513672,46.42775113402203,45.515924606756755,46.24689112541279,5506061
2024-12-30,44.92813491821289,45.319995089407584,44.32527457913464,44.95827888596064,5834562
2024-12-31,44.93567657470703,45.56114304038576,44.73974457111442,44.965816741803415,5206137
2025-01-02,46.62367630004883,47.36218066455547,45.10899331745356,45.10899331745356,6975650
2025-01-03,48.28154373168945,48.31922179040456,46.75932277673629,46.75932277673629,5484232
2025-01-06,49.47219467163086,50.84369965026254,49.185838369970405,49.208444445581605,8775194
2025-01-07,48.884403228759766,50.21069597337613,48.824119096501235,49.63044170911418,5982209
2025-01-08,48.274009704589844,48.86933216069101,47.76911535015873,48.304153672871664,6107762
2025-01-10,47.339576721191406,48.06300913491114,46.18660607412711,47.55811098148617,6156316
2025-01-13,46.736717224121094,47.41493369809386,46.23935695527089,46.540789034709086,5228231
2025-01-14,47.27928924560547,47.625933471825405,46.65382282031083,47.07582696734516,5924923
2025-01-15,48.703548431396484,49.555087020107834,48.22879423729627,48.27401019017382,6624129
2025-01-16,48.41718673706055,49.02758116328234,47.78418243355902,48.485008762549114,7025527
2025-01-17,49.01251220703125,49.99215690960694,48.0780796519489,49.23104646065801,9473342
2025-01-21,50.81355667114258,51.38627304593733,49.20090382816289,49.45711994921787,9321329
2025-01-22,51.71784591674805,53.119494804550854,51.45409570206952,51.619879921363705,12357482
2025-01-23,51.755523681640625,51.98159583624924,50.83616307914222,50.94920105803422,9339719
2025-01-24,50.798484802246094,52.32823983529557,50.76080674383583,51.928845570431044,7999520
2025-01-27,48.53022766113281,49.44205421227276,47.43000700588086,49.44205421227276,10044348
2025-01-28,47.377254486083984,48.74875938494489,46.58600005078235,48.65833128458408,9649036
2025-01-29,47.32450485229492,48.341831448864546,47.01553868715208,48.025327390107634,14111912
2025-01-30,49.570159912109375,50.934130779041006,48.00272295826615,50.075054280864606,21901207
2025-01-31,49.0803337097168,51.21294900150691,48.85426156512748,49.133083750015125,10873605
2025-02-03,48.5452995300293,49.94694846661123,47.88215122024796,48.25140153364826,8414015
2025-02-04,48.08561325073242,49.17829591722541,47.70882507520374,48.100685234134595,6841233
2025-02-05,48.77136993408203,49.17829829289745,47.784183497365476,48.08561557361988,7064291
2025-02-06,48.59050750732422,49.33654596397065,48.34936337960263,48.91454564204547,4065844
2025-02-07,48.575439453125,49.39683789311038,47.90476085912609,48.78643963115501,5050420
2025-02-10,52.02681350708008,52.26795765371854,49.35162181880202,49.434515832304406,13865305
2025-02-11,51.93638229370117,53.277743201298144,51.29584390563415,51.84595039174384,12215656
2025-02-12,50.70051956176758,52.0117403542655,49.96201895705358,51.40888000121039,10940549
2025-02-13,50.91152572631836,51.4540981658045,50.240843317014594,50.7608096807817,7400465
2025-02-14,51.5369873046875,51.898703497845304,50.84369508208695,51.1451271446394,7511862
2025-02-18,54.279998779296875,54.32521473110158,52.667349742717384,52.90849387932509,12388043
2025-02-19,53.88060760498047,54.453327814637966,53.63946345454854,54.00117968019643,6930271
2025-02-20,53.722354888916016,54.06899911311464,52.682422216320134,53.880605016940336,6119404
2025-02-21,51.77813720703125,54.001180851155894,51.06977672517436,54.001180851155894,11982940
2025-02-24,48.87194061279297,52.51091388312976,48.084325813381234,52.45109754096076,18354400
2025-02-25,48.921791076660156,50.9755705229316,48.56287779447917,48.56287779447917,11679700
2025-02-26,50.00849914550781,50.556837192960806,48.62269803902961,49.61967769009888,8546700
2025-02-27,48.05441665649414,51.324508471395426,47.964688341905976,50.33750081410096,9392100
