Date,Close,High,Low,Open,Volume
2024-12-02,76.45989227294922,76.53793677756885,75.46474854375352,76.47940153824327,1771400
2024-12-03,76.08914184570312,76.63549798559687,75.65011270654682,76.4598848412458,1382700
2024-12-04,75.6305923461914,75.86474815630987,75.08424367613306,75.47449591622147,2222500
2024-12-05,76.23548126220703,76.420852745119,75.17205157136749,75.2598544147834,1761400
2024-12-06,75.611083984375,76.90866953466208,75.41596158372779,76.38183012078366,1557500
2024-12-09,78.02088928222656,78.03064763600312,76.57695810445955,76.8208648447724,2782900
2024-12-10,79.94287109375,80.19652873013989,77.67941696859914,78.05015251339846,2989600
2024-12-11,79.37700653076172,80.12823598143567,78.92821904233482,79.8745783423961,1529700
2024-12-12,79.42579650878906,79.88433493974955,78.73309479844954,79.67945416588809,1360700
2024-12-13,78.59649658203125,79.42578535852458,78.17697673917823,79.42578535852458,1467700
2024-12-16,78.21600341796875,79.05504311130841,78.19649415592369,78.59649729710625,1519800
2024-12-17,78.35259246826172,79.14285530378626,77.49404349221497,77.85502811799493,2602500
2024-12-18,77.24038696289062,78.26479827911827,77.2111193441601,77.4257584727749,1697200
2024-12-19,76.33304595947266,77.25989597310274,76.05987162061494,76.50865909780154,1411300
2024-12-20,76.93793487548828,77.34769637079694,76.2062147295333,76.50865667462651,3353300
2024-12-23,76.2257308959961,77.1233133466846,75.39644947748782,76.34280880959274,1320100
2024-12-24,76.12816619873047,76.32329604577687,75.57205916067274,76.13792455194344,538500
2024-12-26,75.93303680419922,76.62573094969387,75.78669129324865,75.84522652025213,2102300
2024-12-27,75.17205810546875,76.12816833072327,74.83058272443506,75.52328439654589,1235500
2024-12-30,74.04348754882812,75.11317208751957,73.85703454595813,75.05429297999962,1612200
2024-12-31,74.81875610351562,74.98559270790405,73.71963957862125,74.04348213346633,1201100
2025-01-02,74.46546936035156,75.564593414489,74.45566116755369,75.08372991644077,1062300
2025-01-03,74.43602752685547,75.16223059166049,73.96497972320837,74.28882228052706,910500
2025-01-06,72.74809265136719,74.49491682427026,72.64014263261558,73.78833760595803,1967300
2025-01-07,72.93455505371094,73.79814773926093,72.55182588159,72.72847069081277,2034500
2025-01-08,73.13082122802734,73.37616081646797,72.4046181426507,73.15045258791783,1456800
2025-01-10,70.05917358398438,72.61070385396441,69.77457875762008,72.40461949428754,2026400
2025-01-13,69.91197204589844,70.25544599694561,68.74416061233805,70.06899298761749,3305300
2025-01-14,70.54985046386719,70.62836092798824,69.76476079699653,70.14749743779419,2217500
2025-01-15,70.44190216064453,70.96202089554843,69.54886994285127,70.51059694662862,2346000
2025-01-16,72.24761199951172,72.38500158394716,70.13768982829488,70.19656893957556,1290800
2025-01-17,71.9433822631836,72.5223876153699,71.64897923403281,72.34574280301125,1845000
2025-01-21,72.86585235595703,73.65094197553549,71.80598361567698,71.98262840572366,3576500
2025-01-22,71.87468719482422,73.13082475019176,71.77655285215559,73.03269040752313,2036400
2025-01-23,73.3663558959961,74.83839349229602,71.14848382116317,71.14848382116317,3567600
2025-01-24,73.49392700195312,73.93553526920842,72.71865299887618,72.71865299887618,2648200
2025-01-27,75.51551818847656,76.00619733846581,73.85702775278828,74.51453601685316,4330500
2025-01-28,75.2603759765625,76.66371874860577,75.06409980977696,75.54497080302389,1984500
2025-01-29,75.49590301513672,76.32024048825375,75.11317383302232,75.36832911682208,1816800
2025-01-30,76.3300552368164,76.54595528299777,75.50571777376439,75.9178865052904,1278900
2025-01-31,75.7903060913086,76.52632482881624,75.50571128101193,75.76085905258567,1462100
2025-02-03,76.57539367675781,76.81091759303665,75.08373222409811,75.76086441929606,1905200
2025-02-04,75.44683074951172,76.29079956860251,74.83839333610001,76.29079956860251,1569800
2025-02-05,75.36833190917969,75.59404015972721,74.76970265606892,75.13280049055949,1452200
2025-02-06,75.86882019042969,76.2711807531036,75.50572235180978,76.1632307234677,1148600
2025-02-07,76.8894271850586,76.99737720528395,75.71180012990764,76.0160188302681,1310700
2025-02-10,75.24075317382812,76.87962004524086,74.81876872620744,76.87962004524086,2028400
2025-02-11,75.7608642578125,75.84919040571025,74.24957893500515,75.21130595860983,1839800
2025-02-12,75.42720794677734,75.71180278396878,74.24958085034493,74.57342343520303,1435400
2025-02-13,76.06509399414062,76.143596978279,75.04448032863536,75.5842229727509,1301300
2025-02-14,75.52533721923828,77.03662996672747,75.50571334672256,76.27117165672502,1334100
2025-02-18,74.50472259521484,75.4173861413387,74.24957482025066,75.19167791831886,1421600
2025-02-19,77.19365692138672,77.24272035009095,74.61267948465168,74.66175040052647,2627700
2025-02-20,77.73339080810547,77.87078037248146,76.73240862662759,76.8207272806537,1402100
2025-02-21,78.64605712890625,78.86195716264248,77.38010396604649,77.76283312142618,2089700
2025-02-24,79.7059326171875,80.9816940796378,77.94930013487527,78.43997934824168,3179700
2025-02-25,81.25648498535156,81.88455381239127,80.19661603203292,80.19661603203292,2496900
2025-02-26,78.66569519042969,81.66864958452459,78.23389508617058,80.7559859469037,2140900
2025-02-27,80.11809539794922,80.36343498637683,77.9591100146542,78.32220781373825,2370500
2025-02-28,81.07001495361328,81.80603372574717,79.83350132002073,81.21722020547409,2088300
2025-03-03,83.15050506591797,83.19956849629432,80.84430671027582,81.2466672700843,2235800
2025-03-04,80.8246841430664,84.1809283116723,80.80505278086164,83.53323561516267,2505800
